#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 10 25 17 48 191  2.2  2.5 99.00 99.00 99.00 999 1020.4  19.5 999.0 999.0 99.0 99.00
2016 10 25 17 54 224  2.9  3.4 99.00 99.00 99.00 999 1020.3  19.4 999.0 999.0 99.0 99.00
2016 10 25 18 00 221  3.8  4.4 99.00 99.00 99.00 999 1020.3  18.4 999.0 999.0 99.0 99.00
2016 10 25 18 06 230  3.1  3.8 99.00 99.00 99.00 999 1020.3  18.3 999.0 999.0 99.0 99.00
2016 10 25 18 12 230  4.3  5.0 99.00 99.00 99.00 999 1020.3  18.7 999.0 999.0 99.0 99.00
2016 10 25 18 18 231  4.0  5.2 99.00 99.00 99.00 999 1020.4  18.8 999.0 999.0 99.0 99.00
2016 10 25 18 24 235  4.2  5.6 99.00 99.00 99.00 999 1020.4  18.9 999.0 999.0 99.0 99.00
2016 10 25 18 30 241  5.2  6.5 99.00 99.00 99.00 999 1020.3  19.1 999.0 999.0 99.0 99.00
2016 10 25 18 36 240  4.8  6.1 99.00 99.00 99.00 999 1020.2  19.3 999.0 999.0 99.0 99.00
2016 10 25 18 42 238  4.9  6.0 99.00 99.00 99.00 999 1020.2  19.5 999.0 999.0 99.0 99.00
2016 10 25 18 48 234  4.8  6.6 99.00 99.00 99.00 999 1020.2  19.4 999.0 999.0 99.0 99.00
2016 10 25 18 54 238  5.6  6.7 99.00 99.00 99.00 999 1020.1  19.4 999.0 999.0 99.0 99.00
2016 10 25 19 00 245  6.8  7.6 99.00 99.00 99.00 999 1020.0  19.5 999.0 999.0 99.0 99.00
2016 10 25 19 06 244  5.9  7.0 99.00 99.00 99.00 999 1020.0  19.5 999.0 999.0 99.0 99.00
2016 10 25 19 12 242  7.1  7.9 99.00 99.00 99.00 999 1019.9  19.4 999.0 999.0 99.0 99.00
2016 10 25 19 18 247  6.6  7.9 99.00 99.00 99.00 999 1019.7  19.5 999.0 999.0 99.0 99.00
2016 10 25 19 24 240  6.6  7.9 99.00 99.00 99.00 999 1019.6  19.6 999.0 999.0 99.0 99.00
2016 10 25 19 36 247  6.4  7.4 99.00 99.00 99.00 999 1019.3  19.6 999.0 999.0 99.0 99.00
2016 10 25 19 42 242  6.0  7.5 99.00 99.00 99.00 999 1019.2  19.8 999.0 999.0 99.0 99.00
2016 10 25 19 48 244  5.9  7.2 99.00 99.00 99.00 999 1019.0  19.8 999.0 999.0 99.0 99.00
2016 10 25 19 54 244  6.3  7.5 99.00 99.00 99.00 999 1018.9  19.8 999.0 999.0 99.0 99.00
2016 10 25 20 00 245  6.1  7.3 99.00 99.00 99.00 999 1018.9  19.9 999.0 999.0 99.0 99.00
2016 10 25 20 06 244  6.7  7.8 99.00 99.00 99.00 999 1018.8  19.9 999.0 999.0 99.0 99.00
2016 10 25 20 12 242  6.6  8.1 99.00 99.00 99.00 999 1018.7  19.8 999.0 999.0 99.0 99.00
2016 10 25 20 18 247  6.5  7.8 99.00 99.00 99.00 999 1018.6  19.6 999.0 999.0 99.0 99.00
2016 10 25 20 30 240  6.1  7.4 99.00 99.00 99.00 999 1018.4  19.6 999.0 999.0 99.0 99.00
2016 10 25 20 36 244  6.7  8.6 99.00 99.00 99.00 999 1018.3  19.6 999.0 999.0 99.0 99.00
2016 10 25 20 42 243  6.7  7.8 99.00 99.00 99.00 999 1018.2  19.5 999.0 999.0 99.0 99.00
2016 10 25 20 48 248  7.1  8.4 99.00 99.00 99.00 999 1018.1  19.4 999.0 999.0 99.0 99.00
2016 10 25 20 54 244  7.1  8.1 99.00 99.00 99.00 999 1018.0  19.5 999.0 999.0 99.0 99.00
2016 10 25 21 00 238  6.8  8.6 99.00 99.00 99.00 999 1018.0  19.4 999.0 999.0 99.0 99.00
2016 10 25 21 06 246  7.1  8.7 99.00 99.00 99.00 999 1017.9  19.5 999.0 999.0 99.0 99.00
2016 10 25 21 12 245  6.8  8.2 99.00 99.00 99.00 999 1017.8  19.4 999.0 999.0 99.0 99.00
2016 10 25 21 18 240  5.7  7.2 99.00 99.00 99.00 999 1017.7  19.6 999.0 999.0 99.0 99.00
2016 10 25 21 24 243  7.0  8.1 99.00 99.00 99.00 999 1017.6  19.5 999.0 999.0 99.0 99.00
2016 10 25 21 30 248  6.5  8.4 99.00 99.00 99.00 999 1017.6  19.4 999.0 999.0 99.0 99.00
2016 10 26 00 48 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.4 999.0 999.0 99.0 99.00
2016 10 26 00 54 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.3 999.0 999.0 99.0 99.00
2016 10 26 01 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2016 10 26 01 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2016 10 26 01 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2016 10 26 01 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2016 10 26 01 24 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2016 10 26 01 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2016 10 26 01 36 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2016 10 26 01 42 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2016 10 26 01 48 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.3 999.0 999.0 99.0 99.00
2016 10 26 01 54 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2016 10 26 02 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2016 10 26 02 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2016 10 26 02 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2016 10 26 02 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2016 10 26 02 24 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2016 10 26 02 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2016 10 26 02 36 240  2.2  2.5 99.00 99.00 99.00 999 1017.7  17.9 999.0 999.0 99.0 99.00
2016 10 26 02 42 236  2.2  2.6 99.00 99.00 99.00 999 1017.7  17.9 999.0 999.0 99.0 99.00
2016 10 26 02 48 259  2.3  2.5 99.00 99.00 99.00 999 1017.7  17.7 999.0 999.0 99.0 99.00
2016 10 26 02 54 255  1.8  2.0 99.00 99.00 99.00 999 1017.6  17.7 999.0 999.0 99.0 99.00
2016 10 26 03 00 256  2.5  2.7 99.00 99.00 99.00 999 1017.6  17.8 999.0 999.0 99.0 99.00
2016 10 26 03 06 252  1.5  1.8 99.00 99.00 99.00 999 1017.6  17.7 999.0 999.0 99.0 99.00
2016 10 26 03 12 249  1.2  1.4 99.00 99.00 99.00 999 1017.6  17.7 999.0 999.0 99.0 99.00
2016 10 26 03 18  61  0.0  0.1 99.00 99.00 99.00 999 1017.5  17.7 999.0 999.0 99.0 99.00
2016 10 26 03 24  42  0.7  0.7 99.00 99.00 99.00 999 1017.5  17.5 999.0 999.0 99.0 99.00
2016 10 26 03 30  83  0.5  0.6 99.00 99.00 99.00 999 1017.5  17.4 999.0 999.0 99.0 99.00
2016 10 26 03 36 212  0.1  0.5 99.00 99.00 99.00 999 1017.5  17.5 999.0 999.0 99.0 99.00
2016 10 26 03 42 160  0.4  0.9 99.00 99.00 99.00 999 1017.4  17.5 999.0 999.0 99.0 99.00
2016 10 26 03 48 139  0.9  1.2 99.00 99.00 99.00 999 1017.4  17.7 999.0 999.0 99.0 99.00
2016 10 26 03 54 133  1.2  1.4 99.00 99.00 99.00 999 1017.4  17.7 999.0 999.0 99.0 99.00
2016 10 26 04 00 146  1.3  1.4 99.00 99.00 99.00 999 1017.4  17.7 999.0 999.0 99.0 99.00
2016 10 26 04 06 171  0.9  1.1 99.00 99.00 99.00 999 1017.4  17.5 999.0 999.0 99.0 99.00
2016 10 26 04 12 162  1.9  2.0 99.00 99.00 99.00 999 1017.5  17.4 999.0 999.0 99.0 99.00
2016 10 26 04 18 150  1.9  2.0 99.00 99.00 99.00 999 1017.5  17.4 999.0 999.0 99.0 99.00
2016 10 26 04 24 140  1.6  1.8 99.00 99.00 99.00 999 1017.6  17.7 999.0 999.0 99.0 99.00
2016 10 26 04 30 163  1.4  1.6 99.00 99.00 99.00 999 1017.6  17.6 999.0 999.0 99.0 99.00
2016 10 26 04 36 149  1.8  1.9 99.00 99.00 99.00 999 1017.6  17.6 999.0 999.0 99.0 99.00
2016 10 26 04 42 142  1.7  1.9 99.00 99.00 99.00 999 1017.6  17.6 999.0 999.0 99.0 99.00
2016 10 26 04 48 143  2.0  2.2 99.00 99.00 99.00 999 1017.6  17.7 999.0 999.0 99.0 99.00
2016 10 26 04 54 125  0.6  0.7 99.00 99.00 99.00 999 1017.6  17.7 999.0 999.0 99.0 99.00
2016 10 26 05 00 123  0.9  1.0 99.00 99.00 99.00 999 1017.6  17.7 999.0 999.0 99.0 99.00
2016 10 26 05 06  84  0.0  0.1 99.00 99.00 99.00 999 1017.5  17.6 999.0 999.0 99.0 99.00
2016 10 26 05 12 354  0.6  0.7 99.00 99.00 99.00 999 1017.4  17.4 999.0 999.0 99.0 99.00
2016 10 26 05 18 343  0.6  1.0 99.00 99.00 99.00 999 1017.4  17.5 999.0 999.0 99.0 99.00
2016 10 26 05 24 343  0.7  1.1 99.00 99.00 99.00 999 1017.5  17.5 999.0 999.0 99.0 99.00
2016 10 26 05 30 338  0.9  1.1 99.00 99.00 99.00 999 1017.5  17.5 999.0 999.0 99.0 99.00
2016 10 26 05 36 999 99.0 99.0 99.00 99.00 99.00 999 1017.5  17.5 999.0 999.0 99.0 99.00
2016 10 26 05 42 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  17.4 999.0 999.0 99.0 99.00
2016 10 26 05 48 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  17.5 999.0 999.0 99.0 99.00
2016 10 26 05 54 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  17.5 999.0 999.0 99.0 99.00
2016 10 26 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  17.5 999.0 999.0 99.0 99.00
2016 10 26 06 06 999 99.0 99.0 99.00 99.00 99.00 999 1017.5  17.5 999.0 999.0 99.0 99.00
2016 10 26 06 12 999 99.0 99.0 99.00 99.00 99.00 999 1017.5  17.6 999.0 999.0 99.0 99.00
2016 10 26 06 18 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  17.5 999.0 999.0 99.0 99.00
2016 10 26 06 24 287  0.9  1.0 99.00 99.00 99.00 999 1017.4  17.5 999.0 999.0 99.0 99.00
2016 10 26 06 30 268  0.8  0.9 99.00 99.00 99.00 999 1017.4  17.3 999.0 999.0 99.0 99.00
2016 10 26 06 36 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  17.3 999.0 999.0 99.0 99.00
2016 10 26 06 42 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  17.2 999.0 999.0 99.0 99.00
2016 10 26 06 48 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  17.3 999.0 999.0 99.0 99.00
2016 10 26 06 54 263  1.6  1.6 99.00 99.00 99.00 999 1017.4  17.3 999.0 999.0 99.0 99.00
2016 10 26 07 00 266  1.9  2.0 99.00 99.00 99.00 999 1017.3  17.3 999.0 999.0 99.0 99.00
2016 10 26 07 06 271  2.1  2.2 99.00 99.00 99.00 999 1017.2  17.3 999.0 999.0 99.0 99.00
2016 10 26 07 12 256  2.1  2.3 99.00 99.00 99.00 999 1017.1  17.2 999.0 999.0 99.0 99.00
2016 10 26 07 18 259  2.4  2.6 99.00 99.00 99.00 999 1017.1  17.2 999.0 999.0 99.0 99.00
2016 10 26 07 24 258  2.2  2.4 99.00 99.00 99.00 999 1017.1  17.1 999.0 999.0 99.0 99.00
2016 10 26 07 30 252  2.6  2.8 99.00 99.00 99.00 999 1017.1  17.1 999.0 999.0 99.0 99.00
2016 10 26 07 36 249  2.4  2.7 99.00 99.00 99.00 999 1017.0  17.0 999.0 999.0 99.0 99.00
2016 10 26 07 42 242  2.5  2.7 99.00 99.00 99.00 999 1017.2  17.1 999.0 999.0 99.0 99.00
2016 10 26 07 48 250  2.1  2.5 99.00 99.00 99.00 999 1017.1  17.1 999.0 999.0 99.0 99.00
2016 10 26 07 54 258  1.7  2.0 99.00 99.00 99.00 999 1017.1  17.0 999.0 999.0 99.0 99.00
2016 10 26 08 00 259  1.8  2.0 99.00 99.00 99.00 999 1017.1  17.1 999.0 999.0 99.0 99.00
2016 10 26 08 06 258  1.9  2.0 99.00 99.00 99.00 999 1017.0  17.2 999.0 999.0 99.0 99.00
2016 10 26 08 12 252  2.0  2.3 99.00 99.00 99.00 999 1017.1  17.3 999.0 999.0 99.0 99.00
2016 10 26 08 18 252  1.8  2.0 99.00 99.00 99.00 999 1017.0  17.3 999.0 999.0 99.0 99.00
2016 10 26 08 24 267  2.5  2.8 99.00 99.00 99.00 999 1017.0  17.0 999.0 999.0 99.0 99.00
2016 10 26 08 30 265  2.9  3.0 99.00 99.00 99.00 999 1017.1  16.9 999.0 999.0 99.0 99.00
2016 10 26 08 36 260  2.9  3.1 99.00 99.00 99.00 999 1017.0  16.9 999.0 999.0 99.0 99.00
2016 10 26 08 42 253  3.3  3.9 99.00 99.00 99.00 999 1017.1  17.3 999.0 999.0 99.0 99.00
2016 10 26 08 48 254  3.5  4.3 99.00 99.00 99.00 999 1017.0  17.2 999.0 999.0 99.0 99.00
2016 10 26 08 54 247  3.8  4.2 99.00 99.00 99.00 999 1017.0  17.2 999.0 999.0 99.0 99.00
2016 10 26 09 00 248  3.0  3.4 99.00 99.00 99.00 999 1016.9  17.2 999.0 999.0 99.0 99.00
2016 10 26 09 06 256  3.2  3.5 99.00 99.00 99.00 999 1016.9  17.2 999.0 999.0 99.0 99.00
2016 10 26 09 12 252  3.5  3.7 99.00 99.00 99.00 999 1017.0  17.3 999.0 999.0 99.0 99.00
2016 10 26 09 18 253  3.1  3.4 99.00 99.00 99.00 999 1017.0  17.3 999.0 999.0 99.0 99.00
2016 10 26 09 24 252  2.2  2.5 99.00 99.00 99.00 999 1017.0  17.3 999.0 999.0 99.0 99.00
2016 10 26 09 30 259  0.9  1.0 99.00 99.00 99.00 999 1016.9  17.3 999.0 999.0 99.0 99.00
2016 10 26 09 36 265  0.8  0.9 99.00 99.00 99.00 999 1017.0  17.3 999.0 999.0 99.0 99.00
2016 10 26 09 42 314  0.4  0.5 99.00 99.00 99.00 999 1016.8  17.2 999.0 999.0 99.0 99.00
2016 10 26 09 48  40  0.6  0.7 99.00 99.00 99.00 999 1016.8  17.1 999.0 999.0 99.0 99.00
2016 10 26 09 54  44  1.5  1.9 99.00 99.00 99.00 999 1016.7  17.2 999.0 999.0 99.0 99.00
2016 10 26 10 00  58  1.1  1.2 99.00 99.00 99.00 999 1016.8  17.2 999.0 999.0 99.0 99.00
2016 10 26 10 06 131  0.5  0.6 99.00 99.00 99.00 999 1016.8  17.1 999.0 999.0 99.0 99.00
2016 10 26 10 12 147  0.1  0.2 99.00 99.00 99.00 999 1016.7  17.0 999.0 999.0 99.0 99.00
2016 10 26 10 18 231  1.5  1.8 99.00 99.00 99.00 999 1016.6  17.0 999.0 999.0 99.0 99.00
2016 10 26 10 24 242  2.2  2.5 99.00 99.00 99.00 999 1016.6  17.0 999.0 999.0 99.0 99.00
2016 10 26 10 30 244  1.7  2.0 99.00 99.00 99.00 999 1016.6  16.9 999.0 999.0 99.0 99.00
2016 10 26 10 36 243  1.9  2.3 99.00 99.00 99.00 999 1016.6  16.9 999.0 999.0 99.0 99.00
2016 10 26 10 42 234  2.6  3.1 99.00 99.00 99.00 999 1016.6  17.3 999.0 999.0 99.0 99.00
2016 10 26 10 48 243  3.8  4.5 99.00 99.00 99.00 999 1016.6  17.3 999.0 999.0 99.0 99.00
2016 10 26 10 54 241  4.1  4.9 99.00 99.00 99.00 999 1016.6  17.3 999.0 999.0 99.0 99.00
2016 10 26 11 00 242  4.1  5.2 99.00 99.00 99.00 999 1016.6  17.2 999.0 999.0 99.0 99.00
2016 10 26 11 06 236  3.6  4.2 99.00 99.00 99.00 999 1016.5  17.2 999.0 999.0 99.0 99.00
2016 10 26 11 12 225  4.7  5.2 99.00 99.00 99.00 999 1016.4  17.3 999.0 999.0 99.0 99.00
2016 10 26 11 18 220  4.1  4.8 99.00 99.00 99.00 999 1016.4  17.3 999.0 999.0 99.0 99.00
2016 10 26 11 24 233  2.8  3.6 99.00 99.00 99.00 999 1016.5  17.3 999.0 999.0 99.0 99.00
2016 10 26 11 30 232  2.9  3.6 99.00 99.00 99.00 999 1016.6  17.3 999.0 999.0 99.0 99.00
2016 10 26 11 36 248  3.8  4.2 99.00 99.00 99.00 999 1016.6  17.3 999.0 999.0 99.0 99.00
2016 10 26 11 42 261  4.1  4.7 99.00 99.00 99.00 999 1016.6  17.3 999.0 999.0 99.0 99.00
2016 10 26 11 48 264  3.5  4.0 99.00 99.00 99.00 999 1016.6  17.2 999.0 999.0 99.0 99.00
2016 10 26 11 54 263  2.8  3.1 99.00 99.00 99.00 999 1016.7  17.1 999.0 999.0 99.0 99.00
2016 10 26 12 00 302  2.2  2.5 99.00 99.00 99.00 999 1016.6  16.9 999.0 999.0 99.0 99.00
2016 10 26 12 06 321  2.0  2.3 99.00 99.00 99.00 999 1016.6  16.9 999.0 999.0 99.0 99.00
2016 10 26 12 12 345  1.1  1.4 99.00 99.00 99.00 999 1016.7  16.9 999.0 999.0 99.0 99.00
2016 10 26 12 18 354  1.1  1.2 99.00 99.00 99.00 999 1016.8  16.8 999.0 999.0 99.0 99.00
2016 10 26 12 24  19  0.9  1.0 99.00 99.00 99.00 999 1016.8  16.9 999.0 999.0 99.0 99.00
2016 10 26 12 30  22  0.9  1.1 99.00 99.00 99.00 999 1016.7  16.9 999.0 999.0 99.0 99.00
2016 10 26 12 36   0  0.0  0.0 99.00 99.00 99.00 999 1016.7  16.9 999.0 999.0 99.0 99.00
2016 10 26 12 42 244  0.6  0.7 99.00 99.00 99.00 999 1016.7  16.5 999.0 999.0 99.0 99.00
2016 10 26 12 48 254  1.1  1.4 99.00 99.00 99.00 999 1016.8  16.5 999.0 999.0 99.0 99.00
2016 10 26 12 54 234  0.9  1.0 99.00 99.00 99.00 999 1016.7  16.6 999.0 999.0 99.0 99.00
2016 10 26 13 00 265  1.0  1.2 99.00 99.00 99.00 999 1016.7  16.7 999.0 999.0 99.0 99.00
2016 10 26 13 06 274  0.7  0.8 99.00 99.00 99.00 999 1016.7  16.6 999.0 999.0 99.0 99.00
2016 10 26 13 12 277  0.9  0.9 99.00 99.00 99.00 999 1016.9  16.7 999.0 999.0 99.0 99.00
2016 10 26 13 18 276  0.7  0.8 99.00 99.00 99.00 999 1016.9  16.6 999.0 999.0 99.0 99.00
2016 10 26 13 30 188  0.7  0.8 99.00 99.00 99.00 999 1017.0  16.7 999.0 999.0 99.0 99.00
2016 10 26 13 36  89  0.9  1.2 99.00 99.00 99.00 999 1017.0  16.8 999.0 999.0 99.0 99.00
2016 10 26 13 42 124  1.3  1.6 99.00 99.00 99.00 999 1017.0  16.6 999.0 999.0 99.0 99.00
2016 10 26 13 48 212  0.2  0.5 99.00 99.00 99.00 999 1017.0  16.8 999.0 999.0 99.0 99.00
2016 10 26 13 54  54  2.6  2.7 99.00 99.00 99.00 999 1017.1  16.7 999.0 999.0 99.0 99.00
2016 10 26 14 00  46  3.7  3.9 99.00 99.00 99.00 999 1017.1  16.7 999.0 999.0 99.0 99.00
2016 10 26 14 06  51  3.7  4.0 99.00 99.00 99.00 999 1017.2  16.8 999.0 999.0 99.0 99.00
2016 10 26 14 12  55  3.4  3.6 99.00 99.00 99.00 999 1017.3  16.9 999.0 999.0 99.0 99.00
2016 10 26 14 24  51  3.5  3.8 99.00 99.00 99.00 999 1017.4  16.9 999.0 999.0 99.0 99.00
2016 10 26 14 30  68  4.0  4.5 99.00 99.00 99.00 999 1017.4  17.0 999.0 999.0 99.0 99.00
2016 10 26 14 36  70  4.4  4.8 99.00 99.00 99.00 999 1017.5  17.0 999.0 999.0 99.0 99.00
2016 10 26 14 42  66  4.5  4.9 99.00 99.00 99.00 999 1017.6  17.0 999.0 999.0 99.0 99.00
2016 10 26 14 48  55  3.9  4.2 99.00 99.00 99.00 999 1017.6  17.0 999.0 999.0 99.0 99.00
2016 10 26 14 54  48  3.5  3.8 99.00 99.00 99.00 999 1017.7  17.0 999.0 999.0 99.0 99.00
2016 10 26 15 00  19  2.3  2.4 99.00 99.00 99.00 999 1017.9  17.0 999.0 999.0 99.0 99.00
2016 10 26 15 06  21  1.9  2.1 99.00 99.00 99.00 999 1018.0  17.2 999.0 999.0 99.0 99.00
2016 10 26 15 12  40  1.4  1.6 99.00 99.00 99.00 999 1018.2  17.3 999.0 999.0 99.0 99.00
2016 10 26 15 18  57  2.2  2.3 99.00 99.00 99.00 999 1018.4  17.4 999.0 999.0 99.0 99.00
2016 10 26 15 24  45  2.2  2.5 99.00 99.00 99.00 999 1018.4  17.3 999.0 999.0 99.0 99.00
2016 10 26 15 30  53  1.9  2.2 99.00 99.00 99.00 999 1018.6  17.4 999.0 999.0 99.0 99.00
2016 10 26 15 36  53  1.3  1.4 99.00 99.00 99.00 999 1018.7  17.5 999.0 999.0 99.0 99.00
2016 10 26 15 42  61  1.2  1.3 99.00 99.00 99.00 999 1018.8  17.5 999.0 999.0 99.0 99.00
2016 10 26 15 48  59  1.0  1.2 99.00 99.00 99.00 999 1018.9  17.6 999.0 999.0 99.0 99.00
2016 10 26 15 54  88  1.1  1.3 99.00 99.00 99.00 999 1018.9  17.6 999.0 999.0 99.0 99.00
2016 10 26 16 00 209  2.1  3.2 99.00 99.00 99.00 999 1019.0  17.3 999.0 999.0 99.0 99.00
2016 10 26 16 06 241  3.7  4.6 99.00 99.00 99.00 999 1019.0  16.8 999.0 999.0 99.0 99.00
2016 10 26 16 12 248  4.4  4.9 99.00 99.00 99.00 999 1019.1  16.5 999.0 999.0 99.0 99.00
2016 10 26 16 18 247  4.0  4.6 99.00 99.00 99.00 999 1019.0  16.5 999.0 999.0 99.0 99.00
2016 10 26 16 24 236  3.5  4.3 99.00 99.00 99.00 999 1018.9  16.6 999.0 999.0 99.0 99.00
2016 10 26 16 30 240  3.3  4.0 99.00 99.00 99.00 999 1018.9  16.7 999.0 999.0 99.0 99.00
2016 10 26 16 36 237  3.2  3.8 99.00 99.00 99.00 999 1018.8  16.6 999.0 999.0 99.0 99.00
2016 10 26 16 42 234  2.3  3.4 99.00 99.00 99.00 999 1018.7  16.9 999.0 999.0 99.0 99.00
2016 10 26 16 48 235  2.1  3.2 99.00 99.00 99.00 999 1018.7  17.0 999.0 999.0 99.0 99.00
2016 10 26 16 54 232  2.6  3.1 99.00 99.00 99.00 999 1018.5  16.8 999.0 999.0 99.0 99.00
2016 10 26 17 00 224  2.9  3.3 99.00 99.00 99.00 999 1018.6  16.8 999.0 999.0 99.0 99.00
2016 10 26 17 06 222  2.8  3.0 99.00 99.00 99.00 999 1018.6  16.7 999.0 999.0 99.0 99.00
2016 10 26 17 12 223  1.7  2.3 99.00 99.00 99.00 999 1018.5  16.9 999.0 999.0 99.0 99.00
2016 10 26 17 18 227  2.1  2.5 99.00 99.00 99.00 999 1018.4  17.0 999.0 999.0 99.0 99.00
2016 10 26 17 24 221  2.6  3.0 99.00 99.00 99.00 999 1018.4  16.9 999.0 999.0 99.0 99.00
2016 10 26 17 30 222  3.3  3.6 99.00 99.00 99.00 999 1018.4  16.7 999.0 999.0 99.0 99.00
2016 10 26 17 36 221  4.0  4.2 99.00 99.00 99.00 999 1018.3  16.7 999.0 999.0 99.0 99.00
2016 10 26 17 42 228  4.2  4.6 99.00 99.00 99.00 999 1018.2  16.8 999.0 999.0 99.0 99.00
2016 10 26 17 48 227  3.5  4.3 99.00 99.00 99.00 999 1018.2  17.0 999.0 999.0 99.0 99.00
2016 10 26 17 54 231  3.8  4.7 99.00 99.00 99.00 999 1018.1  17.0 999.0 999.0 99.0 99.00
2016 10 26 18 00 226  4.7  5.5 99.00 99.00 99.00 999 1018.2  16.8 999.0 999.0 99.0 99.00
2016 10 26 18 06 223  5.8  6.3 99.00 99.00 99.00 999 1018.2  16.7 999.0 999.0 99.0 99.00
2016 10 26 18 12 227  6.1  7.1 99.00 99.00 99.00 999 1018.3  16.8 999.0 999.0 99.0 99.00
2016 10 26 18 18 238  5.8  7.2 99.00 99.00 99.00 999 1018.4  17.1 999.0 999.0 99.0 99.00
2016 10 26 18 24 239  5.3  7.1 99.00 99.00 99.00 999 1018.4  17.1 999.0 999.0 99.0 99.00
2016 10 26 18 30 241  5.6  6.6 99.00 99.00 99.00 999 1018.4  17.4 999.0 999.0 99.0 99.00
2016 10 26 18 36 242  6.1  7.6 99.00 99.00 99.00 999 1018.4  17.3 999.0 999.0 99.0 99.00
2016 10 26 18 42 245  6.0  7.1 99.00 99.00 99.00 999 1018.3  17.4 999.0 999.0 99.0 99.00
2016 10 26 18 48 242  6.3  7.7 99.00 99.00 99.00 999 1018.2  17.5 999.0 999.0 99.0 99.00
2016 10 26 18 54 244  5.4  6.6 99.00 99.00 99.00 999 1018.0  17.5 999.0 999.0 99.0 99.00
2016 10 26 19 00 240  4.4  5.3 99.00 99.00 99.00 999 1017.9  18.0 999.0 999.0 99.0 99.00
2016 10 26 19 06 234  4.6  5.7 99.00 99.00 99.00 999 1017.8  17.8 999.0 999.0 99.0 99.00
2016 10 26 19 12 232  4.6  6.0 99.00 99.00 99.00 999 1017.6  17.9 999.0 999.0 99.0 99.00
2016 10 26 19 18 235  4.1  5.4 99.00 99.00 99.00 999 1017.5  18.2 999.0 999.0 99.0 99.00
2016 10 26 19 24 244  6.0  6.8 99.00 99.00 99.00 999 1017.5  18.0 999.0 999.0 99.0 99.00
2016 10 26 19 30 242  4.8  5.9 99.00 99.00 99.00 999 1017.3  18.1 999.0 999.0 99.0 99.00
2016 10 26 19 36 246  6.0  6.8 99.00 99.00 99.00 999 1017.3  18.2 999.0 999.0 99.0 99.00
2016 10 26 19 42 243  5.2  6.3 99.00 99.00 99.00 999 1017.1  18.2 999.0 999.0 99.0 99.00
2016 10 26 19 48 241  5.1  6.6 99.00 99.00 99.00 999 1017.0  18.4 999.0 999.0 99.0 99.00
2016 10 26 19 54 239  5.0  5.9 99.00 99.00 99.00 999 1016.9  18.2 999.0 999.0 99.0 99.00
2016 10 26 20 00 237  5.3  6.7 99.00 99.00 99.00 999 1016.8  18.3 999.0 999.0 99.0 99.00
2016 10 26 20 06 238  5.6  7.1 99.00 99.00 99.00 999 1016.7  18.1 999.0 999.0 99.0 99.00
2016 10 26 20 12 243  6.2  6.9 99.00 99.00 99.00 999 1016.7  18.3 999.0 999.0 99.0 99.00
2016 10 26 20 18 240  5.8  7.1 99.00 99.00 99.00 999 1016.5  18.4 999.0 999.0 99.0 99.00
2016 10 26 20 24 238  4.8  5.7 99.00 99.00 99.00 999 1016.3  18.1 999.0 999.0 99.0 99.00
